id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob,iddep-scraped
8506,5823,Residència Assistida per a gent gran les Corts,Departament de Benestar Social i Família,Belen Soler Miguez,Belen,Soler,Miguez,8028,Barcelonès,Barcelona,id-3546763848070503154
9949,6,Residència d'Esportistes de Lleida,Departament de la Presidència,null,null,,,25002,Segrià,Lleida,2558
17506,5823,Residència de disminuïts psíquics amb transtorns de conducta Empresseguera,Departament de Benestar Social i Família,null,null,,,25192,Segrià,Lleida,17486
17507,5823,Residència de disminuïts psíquics severs i profunds Íbera,Departament de Benestar Social i Família,null,null,,,43870,Montsià,Amposta,17486
18859,5823,Residència i Centre de Dia d'atenció especialitzada per a persones amb discapacitat intel·lectual \"La Vinyota\"\"\",Departament de Benestar Social i Família,null,null,,,8100,Vallès Oriental,Mollet del Vallès,17486
17508,5823,Residència per a discapacitats psíquics el Tamariu,Departament de Benestar Social i Família,null,null,,,8820,Baix Llobregat,El Prat de Llobregat,17486
17509,5823,Residència per a disminuïts Els Roures,Departament de Benestar Social i Família,null,null,,,17150,Gironès,Sant Gregori,17486
17521,5823,Residència per a disminuïts psíquics profunds Can Ruti,Departament de Benestar Social i Família,null,null,,,8916,Barcelonès,Badalona,17486
17510,5823,Residència per a disminuïts psíquics profunds Can Serra,Departament de Benestar Social i Família,null,null,,,8906,Barcelonès,L'Hospitalet de Llobregat,17486
17511,5823,Residència per a disminuïts psíquics profunds Josep Mas i Dalmau,Departament de Benestar Social i Família,null,null,,,8970,Baix Llobregat,Sant Joan Despí,17486
17512,5823,Residència per a disminuïts psíquics profunds La Pineda,Departament de Benestar Social i Família,null,null,,,,,,17486
17513,5823,Residència per a disminuïts psíquics profunds Marinada,Departament de Benestar Social i Família,null,null,,,43206,Baix Camp,Reus,17486
17514,5823,Residència per a grans disminuïts físics La Gavina,Departament de Benestar Social i Família,null,null,,,8328,Maresme,Alella,17486
17515,5823,Residència per a grans disminuïts físics Pla d'en Boet,Departament de Benestar Social i Família,null,null,,,8302,Maresme,Mataró,17486
17516,5823,Residència per a grans disminuïts físics Sant Salvador,Departament de Benestar Social i Família,null,null,,,43130,Tarragonès,Tarragona,17486
17519,5823,Residència per a grans disminuïts psíquics Valldoriolf,Departament de Benestar Social i Família,null,null,,,8430,Vallès Oriental,La Roca del Vallès,17486
17517,5823,Residència per a grans disminuïts psíquics a Santpedor Julio Payás,Departament de Benestar Social i Família,null,null,,,8251,Bages,Santpedor,17486
17518,5823,Residència per a grans disminuïts psíquics de grau profund i sever Joan XXIII,Departament de Benestar Social i Família,null,null,,,8290,Vallès Occidental,Cerdanyola del Vallès,17486
17520,5823,Residència per a greus disminucions físiques Terres de Ponent,Departament de Benestar Social i Família,null,null,,,25230,Pla d'Urgell,Mollerussa,17486
18686,5823,Residència per a persones amb discapacitats Tres Pins,Departament de Benestar Social i Família,null,null,,,,,,17486
17486,5823,Residències per a persones amb discapacitats,Departament de Benestar Social i Família,null,null,,,,,,5921
18002,13760,"Responsable  de Gestió Pressupostària, Contractes i Assegurances",Departament d'Interior,null,null,,,8009,Barcelonès,Barcelona,12166
14063,13760,Responsable Adjunt/a d'Indústria,Departament d'Interior,Antonio Abad i Morros,Antonio,,Abad,8290,Vallès Occidental,Cerdanyola del Vallès,12154
14039,13760,Responsable Adjunt/a d'Informació,Departament d'Interior,Angeles Montero Martinez,Angeles,Montero,Martinez,8100,Vallès Oriental,Mollet del Vallès,18809
18651,3392,Responsable Compres,Departament de Territori i Sostenibilitat,Montserrat Roig Bertran,Montserrat,Roig,Bertran,8015,Barcelonès,Barcelona,18640
18654,3392,Responsable Formació i Desenvolupament,Departament de Territori i Sostenibilitat,Esther Puig Toran,Esther,Puig,Toran,8015,Barcelonès,Barcelona,18641
18026,13760,Responsable GRAE Muntanya (DGPEIS),Departament d'Interior,Francesc Paula Martínez Andreu,Francesc,Paula Martínez,Andreu,8290,Vallès Occidental,Cerdanyola del Vallès,12151
18025,13760,Responsable GRAE Subaquàtic (DGPEIS),Departament d'Interior,Josep Mestre Ors,Josep,Mestre,Ors,8290,Vallès Occidental,Cerdanyola del Vallès,12151
17207,655,Responsable Jurídic de Cooperació Institucional,Departament de Governació i Relacions Institucionals,Àgata Solernou Viñolas,Àgata,Solernou,Viñolas,8008,Barcelonès,Barcelona,15688
18023,13760,Responsable Jurídic en l'Àmbit de les Relacions amb la Unió Europea,Departament d'Interior,Aurora Manchón Lladó,Aurora,Manchón,Lladó,8009,Barcelonès,Barcelona,721
18655,3392,Responsable Selecció i Classificació Professional,Departament de Territori i Sostenibilitat,Maribel Moral Valenzuela,Maribel,Moral,Valenzuela,8015,Barcelonès,Barcelona,18641
18652,3392,Responsable Serveis Generals,Departament de Territori i Sostenibilitat,Marta Plana Prades,Marta,Plana,Prades,8015,Barcelonès,Barcelona,18639
18970,3392,Responsable Suport Jurídic,Departament de Territori i Sostenibilitat,null,null,,,8015,Barcelonès,Barcelona,3694
16345,655,Responsable Tecnicojurídic,Departament de Governació i Relacions Institucionals,Marta Garsaball i Pujol,Marta,,Garsaball,8008,Barcelonès,Barcelona,18224
15976,13760,Responsable Tècnic Jurídic,Departament d'Interior,Montserrat Serra Julia,Montserrat,Serra,Julia,8009,Barcelonès,Barcelona,12173
18070,655,Responsable Tècnic de Difusió de la Informació,Departament de Governació i Relacions Institucionals,Sònia Losada i Villan,Sònia,,Losada,8003,Barcelonès,Barcelona,13780
18069,655,Responsable Tècnic del Web i la Intranet,Departament de Governació i Relacions Institucionals,Rosa Salo Grau,Rosa,Salo,Grau,8008,Barcelonès,Barcelona,13780
13362,13760,Responsable Tècnic en Matèria de Protecció Civil a Girona,Departament d'Interior,Antoni Güell Bosch,Antoni,Güell,Bosch,17002,Gironès,Girona,15681
12511,6,Responsable Tècnic en Prevenció del Departament de la Presidència,Departament de la Presidència,Sergi Barrés Revilla,Sergi,Barrés,Revilla,8002,Barcelonès,Barcelona,14109
15934,15932,Responsable Tècnica,Oficina de l'Expresident Maragall,Cristina Möller Soler,Cristina,Möller,Soler,8008,Barcelonès,Barcelona,
15935,15932,Responsable Tècnica,Oficina de l'Expresident Maragall,Maria Vilchez Möller,Maria,Vilchez,Möller,8008,Barcelonès,Barcelona,
18061,655,Responsable administratiu de Relacions amb les Forces Armades,Departament de Governació i Relacions Institucionals,Lluís Schell Sala,Lluís,Schell,Sala,25003,Segrià,Lleida,6530
18990,3392,Responsable d'Activitats Externes,Departament de Territori i Sostenibilitat,Pau Prades Badet,Pau,Prades,Badet,8015,Barcelonès,Barcelona,18659
713,13760,Responsable d'Activitats Formatives,Departament d'Interior,Josefina Comas i Sanmartí,Josefina,,Comas,8009,Barcelonès,Barcelona,716
18967,3392,Responsable d'Actuacions Contencioses Administratives,Departament de Territori i Sostenibilitat,Teodor Delgado Albert,Teodor,Delgado,Albert,8015,Barcelonès,Barcelona,18645
18663,3392,Responsable d'Actuacions Socials d'Habitatge,Departament de Territori i Sostenibilitat,Xavier Anzano Bergua,Xavier,Anzano,Bergua,8015,Barcelonès,Barcelona,18048
15920,4163,Responsable d'Actuacions Urbanístiques en Sòl Agrari,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Lluís Estefanell Jara,Lluís,Estefanell,Jara,8007,Barcelonès,Barcelona,11297
18996,3392,Responsable d'Adequació del Parc d'Habitatges de l'Agència,Departament de Territori i Sostenibilitat,Manuel Ayza Cubillas,Manuel,Ayza,Cubillas,8007,Barcelonès,Barcelona,18664
14032,13760,Responsable d'Administració,Departament d'Interior,Jenny Mandret Abelló,Jenny,Mandret,Abelló,8009,Barcelonès,Barcelona,12261
14403,13757,Responsable d'Administració de Sistemes d'Informació,Departament de Justícia,Montserrat Domenech Porrera,Montserrat,Domenech,Porrera,8010,Barcelonès,Barcelona,12845
12870,13760,Responsable d'Afers Penals,Departament d'Interior,Josep Lluís Florensa i Labazuy,Josep,Lluís,Florensa,8009,Barcelonès,Barcelona,13822
18993,3392,Responsable d'Ajuts Personalitzats,Departament de Territori i Sostenibilitat,Lidia  Belando Horta,Lidia,Belando,Horta,8015,Barcelonès,Barcelona,18661
18992,3392,Responsable d'Ajuts al Lloguer,Departament de Territori i Sostenibilitat,Montse Almirall Martin,Montse,Almirall,Martin,8015,Barcelonès,Barcelona,18661
17378,2803,Responsable d'Anàlisi Biològica (Servei Regional a Girona),Departament de Salut,null,null,,,17004,Gironès,Girona,17375
2899,2803,Responsable d'Anàlisi Biològica (Servei Regional de Lleida),Departament de Salut,null,null,,,25006,Segrià,Lleida,2897
17398,2803,Responsable d'Anàlisi Biològica (Servei Regional del Camp de Tarragona),Departament de Salut,null,null,,,43002,Tarragonès,Tarragona,17394
2900,2803,Responsable d'Anàlisi Físico-química (Servei Regional a Lleida),Departament de Salut,Silvia Bendicho i Porta,Silvia,,Bendicho,25006,Segrià,Lleida,2897
17397,2803,Responsable d'Anàlisi Físico-química (Servei Regional al Camp de Tarragona),Departament de Salut,Anna Maria Cuadras i Andreu,Anna,Maria,Cuadras,43002,Tarragonès,Tarragona,17394
17664,13760,Responsable d'Anàlisi Geoeconòmica i Social,Departament d'Interior,Xavier Sanclimens Solervicens,Xavier,Sanclimens,Solervicens,8241,Bages,Manresa,15650
17362,2803,Responsable d'Anàlisi Instrumental (Servei Regional a Barcelona),Departament de Salut,Assumpta Vila i Surribas,Assumpta,,Vila,8005,Barcelonès,Barcelona,17351
14161,655,Responsable d'Anàlisi i Estudis en Matèria de Funció Pública,Departament de Governació i Relacions Institucionals,null,null,,,8002,Barcelonès,Barcelona,12720
17149,13760,Responsable d'Anàlisi i Explotació de Dades,Departament d'Interior,Gemma Villar Lasauca,Gemma,Villar,Lasauca,8290,Vallès Occidental,Cerdanyola del Vallès,16368
17095,2803,Responsable d'Anàlisi Èconòmica de Planificació i Avaluació,Departament de Salut,null,null,,,8028,Barcelonès,Barcelona,17093
19016,13760,Responsable d'Aprenentatge Electrònic,Departament d'Interior,Maria Eulàlia Martín Marty,Maria,Eulàlia Martín,Marty,8100,Vallès Oriental,Mollet del Vallès,12643
15025,13757,Responsable d'Arxiu,Departament de Justícia,Núria Carim Martínez,Núria,Carim,Martínez,8010,Barcelonès,Barcelona,12845
18968,3392,Responsable d'Assessorament,Departament de Territori i Sostenibilitat,Núria Sanchez Ramos,Núria,Sanchez,Ramos,8015,Barcelonès,Barcelona,16185
14409,13757,Responsable d'Assessorament Civil,Departament de Justícia,null,null,,,8009,Barcelonès,Barcelona,14236
16079,13760,Responsable d'Assessorament Jurídic,Departament d'Interior,Elisenda Tous Borràs,Elisenda,Tous,Borràs,8009,Barcelonès,Barcelona,18210
12889,13760,Responsable d'Assessorament Jurídic (Assessoria Jurídica),Departament d'Interior,Matilde Salgado Domínguez,Matilde,Salgado,Domínguez,8009,Barcelonès,Barcelona,721
17147,13760,Responsable d'Assessorament Jurídic (Regió Policial Camp de Tarragona),Departament d'Interior,Luisa Bordas Yuste,Luisa,Bordas,Yuste,43206,Baix Camp,Reus,14202
18008,13760,Responsable d'Assessorament Jurídic (Regió Policial Girona),Departament d'Interior,Núria Gómez Morell,Núria,Gómez,Morell,17004,Gironès,Girona,9440
15969,13760,Responsable d'Assessorament Jurídic (Regió Policial Metropolitana Barcelona),Departament d'Interior,Jordi Ferreres Jovani,Jordi,Ferreres,Jovani,8015,Barcelonès,Barcelona,14200
19058,13760,Responsable d'Assessorament Jurídic (Regió Policial Metropolitana Nord),Departament d'Interior,Elisa Ortiz Sànchez,Elisa,Ortiz,Sànchez,8290,Vallès Occidental,Cerdanyola del Vallès,13071
18956,13760,Responsable d'Assessorament Jurídic (Regió Policial Metropolitana Sud),Departament d'Interior,Eulàlia Badell Amat,Eulàlia,Badell,Amat,8980,Baix Llobregat,Sant Feliu de Llobregat,14201
17152,2803,Responsable d'Assessorament Jurídic en Contractació,Departament de Salut,M. Jesús Jimenez i Hernandez,M.,Jesús,Jimenez,8028,Barcelonès,Barcelona,11241
12637,13757,Responsable d'Assessorament Jurídic en Matèria Laboral,Departament de Justícia,Begoña Valls Vaqué,Begoña,Valls,Vaqué,8010,Barcelonès,Barcelona,5049
14400,13757,Responsable d'Assessorament Jurídic en Matèria d'Entitats Jurídiques,Departament de Justícia,null,null,,,8010,Barcelonès,Barcelona,5049
14401,13757,Responsable d'Assessorament Jurídic en Matèria d'Obres i Patrimoni,Departament de Justícia,Francisco Orenga Labrador,Francisco,Orenga,Labrador,8010,Barcelonès,Barcelona,5049
14399,13757,"Responsable d'Assessorament Jurídic en Matèria de Contractació Administrativa, Convenis i Subvencions",Departament de Justícia,Xavier Font Roa,Xavier,Font,Roa,8010,Barcelonès,Barcelona,5049
14398,13757,Responsable d'Assessorament Jurídic en Matèria de Personal Funcionari,Departament de Justícia,Núria Pastors Fernández,Núria,Pastors,Fernández,8010,Barcelonès,Barcelona,5049
19059,13760,Responsable d'Assessorament Psicològic en Processos Selectius,Departament d'Interior,Francisca Roig López,Francisca,Roig,López,8029,Barcelonès,Barcelona,13066
18646,3392,Responsable d'Assessorament de Deute Hipotecari 1,Departament de Territori i Sostenibilitat,Antoni Algaba Calvo,Antoni,Algaba,Calvo,8015,Barcelonès,Barcelona,18662
18960,3392,Responsable d'Assessorament de Deute Hipotecari 2,Departament de Territori i Sostenibilitat,Montserrat Morer de Llorens,Montserrat,Morer de,Llorens,8015,Barcelonès,Barcelona,18662
700,13760,Responsable d'Assessorament i Administració de Personal,Departament d'Interior,Josepa Reig Armengol,Josepa,Reig,Armengol,8009,Barcelonès,Barcelona,13324
880,13760,Responsable d'Assessorament i Assistència,Departament d'Interior,null,null,,,8018,Barcelonès,Barcelona,878
12868,13760,Responsable d'Assistència Jurídica,Departament d'Interior,Miquel Domingo Novas,Miquel,Domingo,Novas,8009,Barcelonès,Barcelona,13822
15924,4163,Responsable d'Associacionisme Agrari,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Pere Farell Batlle,Pere,Farell,Batlle,8007,Barcelonès,Barcelona,18265
14404,13757,Responsable d'Associacions,Departament de Justícia,M. Pilar del Pozo Fina,M.,Pilar del Pozo,Fina,8010,Barcelonès,Barcelona,12845
13951,13760,Responsable d'Assumptes Contenciosos i Recursos,Departament d'Interior,Ramon Soriano Güemez,Ramon,Soriano,Güemez,8029,Barcelonès,Barcelona,868
17379,2803,Responsable d'Assumptes Jurídics (Servei Regional a Girona),Departament de Salut,Emma Pascual i Sala,Emma,,Pascual,17002,Gironès,Girona,17370
13895,13760,Responsable d'Assumptes Penals,Departament d'Interior,Sílvia Planet Robles,Sílvia,Planet,Robles,8029,Barcelonès,Barcelona,868
6324,3392,Responsable d'Avaluació d'Activitats,Departament de Territori i Sostenibilitat,Carles Sumpsi i Riera,Carles,,Sumpsi,8029,Barcelonès,Barcelona,6478
16840,13760,Responsable d'Avaluació de Circuits,Departament d'Interior,Antonio Vegas López,Antonio,Vegas,López,8029,Barcelonès,Barcelona,13078
18358,13760,Responsable d'Avaluació de les Polítiques de Seguretat,Departament d'Interior,M. Begoña Curto Ferre,M.,Begoña Curto,Ferre,8009,Barcelonès,Barcelona,16110
17317,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,Victòria Martínez del Campo Matheu,Victòria,Martínez del Campo,Matheu,8007,Barcelonès,Barcelona,11249
17318,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,Alejandro Bel Prieto,Alejandro,Bel,Prieto,8007,Barcelonès,Barcelona,11249
17319,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,M. Cristina Rodríguez de Aysa,M.,Cristina Rodríguez de,Aysa,8007,Barcelonès,Barcelona,11249
17302,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,M. Assumpta Ruiz Trillo,M.,Assumpta Ruiz,Trillo,8007,Barcelonès,Barcelona,11249
17307,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,Montserrat Bech Diumenge,Montserrat,Bech,Diumenge,17002,Gironès,Girona,2870
17309,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,Carme Peleato Gistau,Carme,Peleato,Gistau,25006,Segrià,Lleida,2886
17310,2803,Responsable d'Avaluació i Inspecció,Departament de Salut,Helena Ortiz Garcia,Helena,Ortiz,Garcia,43002,Tarragonès,Tarragona,2902
6321,3392,Responsable d'Avaluació i Restauració d'Activitats Extractives,Departament de Territori i Sostenibilitat,Esteve Serra Rodríguez,Esteve,Serra,Rodríguez,8029,Barcelonès,Barcelona,6478
16281,15638,Responsable d'Economia Social i Autoempresa,Departament d'Empresa i Ocupació,M. Rosa Marimón Brunsó,M.,Rosa Marimón,Brunsó,17002,Gironès,Girona,10042
13279,13760,Responsable d'Educació i Formació Viària,Departament d'Interior,Maria Farners de Cruz Puig,Maria,Farners de Cruz,Puig,8009,Barcelonès,Barcelona,12256
2850,2803,Responsable d'Epidemiologia,Departament de Salut,Ignacio Parrón i Bernabe,Ignacio,,Parrón,8005,Barcelonès,Barcelona,2849
15492,2221,Responsable d'Estadística,Departament de Cultura,Neus Ríos i Calvet,Neus,,Ríos,8002,Barcelonès,Barcelona,2256
17050,2803,Responsable d'Estratègia,Departament de Salut,Esther Martín i Beltran,Esther,,Martín,8028,Barcelonès,Barcelona,2804
14016,13757,Responsable d'Estudis Econòmics,Departament de Justícia,Joan Emili Masferrer i Maestro,Joan,Emili,Masferrer,8010,Barcelonès,Barcelona,13317
18087,655,Responsable d'Estudis i Activitats,Departament de Governació i Relacions Institucionals,Eulàlia Mesalles i Godoy,Eulàlia,,Mesalles,8008,Barcelonès,Barcelona,18225
18084,655,Responsable d'Estudis i Assessorament Jurídic en Matèria de Traspassos i Cooperació Institucional,Departament de Governació i Relacions Institucionals,Gemma Capdevila i Ponce,Gemma,,Capdevila,8008,Barcelonès,Barcelona,15688
5033,13760,Responsable d'Estudis i Assessorament Tècnic,Departament d'Interior,Josep Maria Pedrola Carreras,Josep,Maria Pedrola,Carreras,8009,Barcelonès,Barcelona,13327
18355,13760,Responsable d'Estudis i Documentació,Departament d'Interior,Yolanda Bayona Castillón,Yolanda,Bayona,Castillón,,,,18210
14402,13757,Responsable d'Estudis i Informes,Departament de Justícia,Francesc X. Sambola Cabrer,Francesc,X. Sambola,Cabrer,8010,Barcelonès,Barcelona,5049
18088,655,Responsable d'Estudis i Iniciatives Autonòmiques,Departament de Governació i Relacions Institucionals,Helena Mora i Balcells,Helena,,Mora,8002,Barcelonès,Barcelona,556
18085,655,"Responsable d'Estudis, Projectes i Programes",Departament de Governació i Relacions Institucionals,null,null,,,8008,Barcelonès,Barcelona,18226
12871,13760,Responsable d'Expedients Sancionadors i Responsabilitat Patrimonial,Departament d'Interior,Marta Fonolleda Fajardo,Marta,Fonolleda,Fajardo,8009,Barcelonès,Barcelona,13822
9621,655,Responsable d'Explotacions,Departament de Governació i Relacions Institucionals,Assumpta Aguiló i Munarriz,Assumpta,,Aguiló,8002,Barcelonès,Barcelona,12720
18039,13760,Responsable d'Habilitació i Caixa,Departament d'Interior,Concepción Alonso Carrasco,Concepción,Alonso,Carrasco,8009,Barcelonès,Barcelona,12163
16977,3392,Responsable d'Habilitació i Règim Interior,Departament de Territori i Sostenibilitat,María Dolores Rodríguez Sánchez,María,Dolores Rodríguez,Sánchez,8015,Barcelonès,Barcelona,18641
18006,13760,Responsable d'Incidències Administratives de la Direcció de Serveis,Departament d'Interior,Jose Maria Almar Frigola,Jose,Maria Almar,Frigola,8009,Barcelonès,Barcelona,698
705,13760,Responsable d'Informació,Departament d'Interior,Isabel Almela i Piquer,Isabel,,Almela,8009,Barcelonès,Barcelona,703
14043,13760,Responsable d'Informació,Departament d'Interior,M. Immaculada Solé Colomé,M.,Immaculada Solé,Colomé,8009,Barcelonès,Barcelona,16082
16932,3392,Responsable d'Informació i Control,Departament de Territori i Sostenibilitat,Miquel Rosquilla Nosas,Miquel,Rosquilla,Nosas,8007,Barcelonès,Barcelona,6286
16937,3392,Responsable d'Informació i Control,Departament de Territori i Sostenibilitat,Núria Ferrer Cuenca,Núria,Ferrer,Cuenca,17002,Gironès,Girona,6292
16943,3392,Responsable d'Informació i Control,Departament de Territori i Sostenibilitat,Belén Serrano Bellostas,Belén,Serrano,Bellostas,25006,Segrià,Lleida,6298
16948,3392,Responsable d'Informació i Control,Departament de Territori i Sostenibilitat,null,null,,,43005,Tarragonès,Tarragona,6304
17130,2803,Responsable d'Informació i Control Epidemiològic,Departament de Salut,Pilar Jorgina Balaña i Prim,Pilar,Jorgina,Balaña,43002,Tarragonès,Tarragona,2902
17122,2803,Responsable d'Informació i Control d'Epidemiològic I,Departament de Salut,Caritat Planas i Santamaria,Caritat,,Planas,8005,Barcelonès,Barcelona,2849
17125,2803,Responsable d'Informació i Control d'Epidemiològic I,Departament de Salut,M. Asunción Company i Regas,M.,Asunción,Company,17002,Gironès,Girona,17124
17123,2803,Responsable d'Informació i Control d'Epidemiològic II,Departament de Salut,null,null,,,8005,Barcelonès,Barcelona,2849
17126,2803,Responsable d'Informació i Control d'Epidemiològic II,Departament de Salut,Montserrat Danés i Roca,Montserrat,,Danés,17002,Gironès,Girona,17124
16955,3392,Responsable d'Informació i Estadística d'Habitatge,Departament de Territori i Sostenibilitat,Ana Maria Falcó Aguilar,Ana,Maria Falcó,Aguilar,8015,Barcelonès,Barcelona,14183
13956,2803,Responsable d'Informació i Metodologia per a la Planificació i Avaluació,Departament de Salut,Anna Mompart i Penina,Anna,,Mompart,8028,Barcelonès,Barcelona,17093
13634,13760,Responsable d'Informació i Registre,Departament d'Interior,M. Carme Rey Souto,M.,Carme Rey,Souto,8015,Barcelonès,Barcelona,12259
14160,655,Responsable d'Informes,Departament de Governació i Relacions Institucionals,null,null,,,8002,Barcelonès,Barcelona,12720
12890,13760,Responsable d'Informes en Matèria de Seguretat,Departament d'Interior,null,null,,,8009,Barcelonès,Barcelona,721
13993,13760,Responsable d'Informes i Documentació,Departament d'Interior,Judith Vilar Roca,Judith,Vilar,Roca,8009,Barcelonès,Barcelona,15614
18969,3392,Responsable d'Informes i Procediments,Departament de Territori i Sostenibilitat,Sonia Romero García,Sonia,Romero,García,8015,Barcelonès,Barcelona,16185
597,655,Responsable d'Informàtica,Departament de Governació i Relacions Institucionals,Ildefonso Robles Moreno,Ildefonso,Robles,Moreno,8010,Barcelonès,Barcelona,594
2817,2803,Responsable d'Informàtica,Departament de Salut,Francesc Berbegal i Vidal,Francesc,,Berbegal,8028,Barcelonès,Barcelona,11240
15919,4163,Responsable d'Infraestructures Viàries a l'Àmbit Rural,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Marino Torre Gómez de Enterría,Marino,Torre Gómez de,Enterría,8007,Barcelonès,Barcelona,11297
16827,13760,Responsable d'Ingressos i Tresoreria,Departament d'Interior,Thais Xifreu González,Thais,Xifreu,González,8009,Barcelonès,Barcelona,691
17528,655,Responsable d'Innovació i Qualitat de la Formació,Departament de Governació i Relacions Institucionals,Sílvia Alonso i Codina,Sílvia,,Alonso,8010,Barcelonès,Barcelona,594
17301,2803,Responsable d'Inspecció d'Assistència Primària,Departament de Salut,null,null,,,8007,Barcelonès,Barcelona,12280
16960,3392,Responsable d'Inspecció de la Zona Nord,Departament de Territori i Sostenibilitat,Albert Xavier Frau Caluraud,Albert,Xavier Frau,Caluraud,8007,Barcelonès,Barcelona,16188
16961,3392,Responsable d'Inspecció de la Zona Sud,Departament de Territori i Sostenibilitat,null,null,,,8007,Barcelonès,Barcelona,16188
18665,3392,Responsable d'Inspecció i Edificació,Departament de Territori i Sostenibilitat,Josep Anton Presmanes Ribas,Josep,Anton Presmanes,Ribas,8015,Barcelonès,Barcelona,18667
18986,3392,Responsable d'Inspecció i Promoció d'Habitatges,Departament de Territori i Sostenibilitat,null,null,,,8015,Barcelonès,Barcelona,16967
18357,13760,Responsable d'Instrucció d'expedients sancionadors,Departament d'Interior,M. Núria Arauzo Díez,M.,Núria Arauzo,Díez,8009,Barcelonès,Barcelona,18210
14340,13760,Responsable d'Instructors,Departament d'Interior,null,null,,,8100,Vallès Oriental,Mollet del Vallès,18809
13103,13757,Responsable d'Investigació,Departament de Justícia,Susanna Coromina Pérez,Susanna,Coromina,Pérez,8010,Barcelonès,Barcelona,10282
13104,13757,Responsable d'Investigació,Departament de Justícia,Manel Capdevila Capdevila,Manel,Capdevila,Capdevila,8010,Barcelonès,Barcelona,10283
16391,655,Responsable d'Investigació,Departament de Governació i Relacions Institucionals,Mireia Grau Creus,Mireia,Grau,Creus,8002,Barcelonès,Barcelona,556
11192,2803,Responsable d'Investigació d'Informació Tècnica d'Educació Sanitària,Departament de Salut,Esteve Saltó i Cerezuela,Esteve,,Saltó,8005,Barcelonès,Barcelona,2977
16280,15638,Responsable d'Obertures,Departament d'Empresa i Ocupació,Pilar Fernández Valls,Pilar,Fernández,Valls,17002,Gironès,Girona,4793
13468,13760,Responsable d'Obres i Manteniment de Dispositius de Trànsit,Departament d'Interior,Vicente Gallego i Muñoz,Vicente,,Gallego,8009,Barcelonès,Barcelona,12266
9379,6,Responsable d'Obres i Projectes del Departament de la Presidència,Departament de la Presidència,Alfons Roca i Vilaregut,Alfons,,Roca,8002,Barcelonès,Barcelona,49
14060,13760,Responsable d'Operacions,Departament d'Interior,Montserrat Roman Casamartina,Montserrat,Roman,Casamartina,8009,Barcelonès,Barcelona,16083
18991,3392,Responsable d'Operacions,Departament de Territori i Sostenibilitat,Pere Cervera Lanero,Pere,Cervera,Lanero,8015,Barcelonès,Barcelona,18659
15918,4163,Responsable d'Ordenació Parcel·lària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Agustí Xavier Gonzàlez Nieto,Agustí,Xavier Gonzàlez,Nieto,8007,Barcelonès,Barcelona,11297
13278,13760,Responsable d'Organització,Departament d'Interior,Montserrat Olària i Sagrera,Montserrat,,Olària,8009,Barcelonès,Barcelona,12259
17273,2803,Responsable d'Organització,Departament de Salut,Joan Antoni Solé i Villanueva,Joan,Antoni,Solé,8028,Barcelonès,Barcelona,2816
17464,13760,Responsable d'Organització d'Activitats de Suport a la Implantació,Departament d'Interior,María Belén Losada García,María,Belén Losada,García,8009,Barcelonès,Barcelona,16082
15512,13757,Responsable d'Organització de Processos,Departament de Justícia,null,null,,,8009,Barcelonès,Barcelona,13347
18158,13760,"Responsable d'Organització, Processos i Qualitat",Departament d'Interior,Yolanda Navio García,Yolanda,Navio,García,8009,Barcelonès,Barcelona,13327
13422,13757,"Responsable d'Organització, Projectes i Indicadors",Departament de Justícia,M. Alícia Jareño i Dorrego,M.,Alícia,Jareño,8009,Barcelonès,Barcelona,712
17405,2803,"Responsable d'Organització, Recursos i Qualitat (Servei Regional a les Terres de l'Ebre)",Departament de Salut,Anna Ferré i Luna,Anna,,Ferré,43500,Baix Ebre,Tortosa,16623
17199,2803,Responsable d'assessorament en matèria de Recursos Humans,Departament de Salut,Anna Molina Cerrato,Anna,Molina,Cerrato,8028,Barcelonès,Barcelona,2846
17086,2803,Responsable de Bioètica,Departament de Salut,Josep Maria Busquets i Font,Josep,Maria,Busquets,8028,Barcelonès,Barcelona,11247
14030,13760,Responsable de Caixa Registre i Informació,Departament d'Interior,Victòria Romero Pozo,Victòria,Romero,Pozo,43005,Tarragonès,Tarragona,11000
18108,13760,Responsable de Campanyes de Prevenció d'Incendis,Departament d'Interior,Líria Dolz Baeta,Líria,Dolz,Baeta,8009,Barcelonès,Barcelona,12170
16822,13760,Responsable de Cartografia d'Emergència,Departament d'Interior,Jordi Rius Noguera,Jordi,Rius,Noguera,8290,Vallès Occidental,Cerdanyola del Vallès,16356
17668,13760,Responsable de Compres (DS),Departament d'Interior,Joana García Rebollo,Joana,García,Rebollo,8009,Barcelonès,Barcelona,15212
